index,filter_mean,filter_cov,smoother_mean,smoother_cov,ACI_metric
10761,1.1365730974551,0.191155293601931,1.28955632222112,0.10142300351065,0.143399558972933
10801,1.2566899576578,0.209437822648926,1.31707979235937,0.105214985398166,0.104101363026052
10841,1.3624009647259,0.228356567690869,1.34280448793505,0.108634374612312,0.11016233544649
10881,1.34090427804985,0.252462277654971,1.38301648124506,0.113542611831998,0.12792455269807
10921,1.47662371763868,0.281281939399684,1.43498053471687,0.119730248314889,0.142970310802959
10961,1.43117345408498,0.312306703552268,1.48911819159099,0.126225790024812,0.160418458169398
11001,1.7770483775874,0.35313662838407,1.56692755802242,0.135840498913126,0.232533304089657
11041,1.81759174459482,0.386556730072468,1.62304991644996,0.142968413270286,0.231206371920253
11081,1.9801261869331,0.427137056503059,1.69386818851716,0.152426209982099,0.289561869458624
11121,2.11889269443099,0.466959511733868,1.76185368012959,0.162033536084406,0.339214792189587
11161,2.31580553447643,0.503671617952581,1.82414982737639,0.171460909008653,0.448958836758535
11201,2.66936662576588,0.54975295328128,1.90441155629969,0.184304986203809,0.746263107740227
11241,2.84886358751004,0.580512364195596,1.96024927654011,0.194387357085341,0.894575886267738
11281,2.80808715316791,0.623265816801989,2.03723265281608,0.208822437458439,0.69096318332148
11321,3.01074828250159,0.671358042440863,2.12603175581411,0.226536920478102,0.794853067504007
11361,3.19445084498958,0.713219348576963,2.21030458602908,0.245066414919231,0.884927237216063
11401,3.62386673809612,0.756343985631659,2.30150299689475,0.266655072258166,1.35353495977064
11441,3.4444572929273,0.807170100590433,2.40819203878165,0.293440172763449,0.852892971672437
11481,3.73170375998768,0.863885705736801,2.53089509030065,0.326151832389308,1.0103762390009
11521,3.98434005866898,0.918811161463207,2.66035272965401,0.363625838059367,1.11527481988945
11561,4.29862523729812,0.967515983487156,2.79304719295692,0.40559214150304,1.31573236887843
11601,4.71722549978216,1.02463801991834,2.94649826970814,0.457157318141498,1.65665620258145
11641,4.67755548463336,1.06835446787491,3.09729191395158,0.513223017110215,1.27550407025991
11681,4.71085276281193,1.10983566056309,3.2590458256694,0.578157118044566,1.03610502555233
11721,4.74768434789652,1.18560958642679,3.47291280489995,0.666730786958337,0.754308755588693
11761,4.86528730392314,1.28524195807687,3.73299808634099,0.781262360132015,0.551600991838708
11801,4.48866488070413,1.46522455651457,4.09862300551578,0.951568404219288,0.0924581617729717
11841,4.83896466937527,1.70808470820171,4.55571499829364,1.18502089163251,0.0531774891444971
11881,5.36751589979821,1.95455124673909,5.0564503309645,1.47123368087837,0.0431436004241274
11921,5.15189837836019,2.27309964233064,5.66258550824753,1.85703330174222,0.0669293795473041
11961,5.62115753549096,2.62013545971287,6.35412832506407,2.35179699680293,0.105338764773941
12001,7.13944299852083,2.98451546020877,7.13944299852083,2.98451546020877,0
