t,x,filter_mean,filter_cov,smoother_mean,smoother_cov,ACI_metric,signal_part,dispersion_part,E_j,F_j
0.09,3.9648292724837,3.81520136282951,0.0979328826517082,3.91122393323781,0.0828356710246763,0.0537071788471203,0.0470747606838392,0.00663241816328108,0.997834674839643,0.000934186618581452
0.095,3.94642699765486,3.79815048291612,0.0978232363221917,3.9021425525915,0.0827440063824536,0.0619063712831683,0.0552749579851951,0.00663141329797323,0.997792719948243,0.000946806060270622
0.1,3.94144979362848,3.78709795306293,0.0977222849072985,3.89326407536894,0.0826589091047876,0.0643009213035095,0.05766978093168,0.00663114037182955,0.997778013399558,0.00095092997641861
0.105,3.94070606160923,3.77793494986656,0.0976241412406648,3.8844561297838,0.0825758740762219,0.0647456867086909,0.0581145279577392,0.00663115875095166,0.997771896543556,0.000952410361236214
0.11,3.96388768528704,3.77903422400314,0.0975269522359481,3.87567708929215,0.0824934821014305,0.0545147271311364,0.0478833963183547,0.00663133081278167,0.99781366624809,0.000939117520313282
0.115,3.97760956892567,3.77594178738084,0.0974203781449348,3.86669409681718,0.0824038065485163,0.0489012135977541,0.0422703228259692,0.00663089077178491,0.997836062360093,0.00093169592169922
0.12,3.97805956425128,3.76705663007516,0.0973085811540662,3.8576000356344,0.0823100341104236,0.0487544315780135,0.0421242823245198,0.0066301492534937,0.997831655441302,0.000932627477884067
0.125,3.97081848758007,3.7548891116666,0.0971973305007689,3.84852434586536,0.0822165818662726,0.0517313800752938,0.0451018409573874,0.00662953911790631,0.997811880193965,0.000938345899090758
0.13,3.98744054472306,3.75305787373411,0.0970899339281735,3.83954149933878,0.0821259848543725,0.0451472938435232,0.038517986340694,0.0066293075028292,0.997840003076933,0.000929135490110081
0.135,4.03160959591492,3.76298086135275,0.0969760964885402,3.83042022983061,0.082030355485265,0.0300781149924351,0.0234494302481576,0.00662868474427758,0.997922900429843,0.000902314580984701
0.14,4.0534513397312,3.76303136168357,0.0968440337528954,3.82089517887233,0.0819206702632465,0.0239134487981352,0.0172866681090383,0.00662678068909683,0.997960256081199,0.000889674149467457
0.145,4.03270694541207,3.74438291171729,0.096703498073636,3.81118354044646,0.0818043902784499,0.0296965277713957,0.0230721953574768,0.00662433241391891,0.997912014489932,0.000904740055920812
0.15,4.01513391651433,3.72738582524796,0.0965728391025648,3.80169732016654,0.0816955485215499,0.03521358778511,0.0285908456681552,0.00662274211695479,0.997870572579355,0.000917435131905461
0.155,3.998927119646,3.71120785363183,0.0964505997518791,3.79240448823545,0.0815930414411069,0.0407994575439524,0.03417756596596,0.00662189157799242,0.997832253391214,0.000928997248657294
0.16,3.98027414548256,3.69419144393177,0.09633611419729,3.7832906892879,0.0814963683935338,0.0478247333041156,0.0412030088050564,0.00662172449905918,0.99778940285657,0.00094182281194704
0.165,3.98175390751695,3.68599145255027,0.0962303518683084,3.77437821348776,0.0814062813796841,0.0472135523964562,0.0405912446403202,0.00662230775613604,0.997787228540738,0.000942064287390711
0.17,3.99299531600146,3.68196304788004,0.0961246590531386,3.76547362061126,0.0813161494892178,0.0428988838763836,0.0362758933378456,0.00662299053853799,0.997804569606091,0.000936290843203857
0.175,4.02138808727959,3.68518925341924,0.0960148835653345,3.75648390031126,0.0812227874416728,0.0330929355553686,0.026469472683364,0.00662346287200455,0.997856002798494,0.00091980602788767
0.18,4.00558654461558,3.66931111113801,0.0958937707748244,3.74724633909695,0.0811206322587672,0.0382931181093223,0.0316699390791214,0.00662317903020093,0.997818480369318,0.00093105027337428
0.185,4.02566425789722,3.66894846206397,0.0957801917810324,3.73818230764581,0.0810241437791941,0.0316460957513369,0.0250225296322671,0.00662356611906978,0.997853071061594,0.000919789430000214
0.19,3.97701795668851,3.63903215133929,0.0956588632652801,3.72895043478316,0.0809216096702812,0.0488845693489464,0.0422611006523786,0.00662346869656782,0.997749819444151,0.000951168864671319
0.195,3.93413968948363,3.61228027240132,0.095558955846928,3.72020276773656,0.0808353981525757,0.0675679074895602,0.0609428226593621,0.00662508483019808,0.997659144625331,0.000977807231967303
0.2,3.94113320352879,3.60696524817859,0.0954778171274035,3.71188102982472,0.0807635095433592,0.0642715303702877,0.0576433436037322,0.00662818676655552,0.997669129748314,0.000974538911893873
0.205,3.91616002350485,3.58825500701838,0.0953942461776725,3.70351331870801,0.0806896638173802,0.0762605475343354,0.069629348445206,0.00663119908912935,0.997615054404364,0.000989962120791791
0.21,3.90178150283808,3.57425235379935,0.0953217322583927,3.6953998943485,0.0806242326344261,0.0836203211106694,0.0769852070109388,0.00663511409973061,0.99758270880655,0.000998944435450064
0.215,3.90780941674703,3.56885311060135,0.0952557242001095,3.68743998632063,0.0805637245983926,0.0804558744263766,0.0738162835407045,0.00663959088567201,0.997591493288507,0.00099616163010933
0.22,3.90559583316115,3.56002189198674,0.0951875925672476,3.6794422374981,0.0805015014112612,0.0815551212198427,0.0749111230645877,0.00664399815525507,0.997583684773214,0.000998110726723216
0.225,3.92575823628055,3.56047741738382,0.0951208164321924,3.67148367136413,0.080440239361693,0.0714208926121908,0.0647723016103687,0.00664859100182214,0.997620690803915,0.000987205334482585
0.23,3.92782690345959,3.55332116954982,0.095045991493958,3.66335592985778,0.080372702381474,0.0703463120942042,0.0636936302400479,0.00665268185415635,0.99762110379669,0.000986777253140404
0.235,3.92696795016982,3.54495835982658,0.0949707722793792,3.65522796099679,0.0803047758341531,0.0706732927464236,0.064016458171293,0.00665683457513055,0.997615636008703,0.000988046471255258
0.24,3.92380160056033,3.53567190489036,0.0948963900596306,3.64712696338775,0.0802374061983418,0.0721126821929871,0.0654515417122393,0.00666114048074773,0.997605589308735,0.000990633169366089
0.245,3.90631142837753,3.52051227917274,0.0948238052806366,3.63907419625767,0.0801713323891529,0.0807869743794371,0.0741213039344488,0.00666567044498834,0.997566979094957,0.00100135385670518
0.25,3.9140526708219,3.51594215004916,0.0947589971363212,3.63120188922861,0.080111156626753,0.076768730445913,0.0700978686836618,0.00667086176225118,0.997579215910568,0.000997609711517139
0.255,3.91379438074639,3.50804061439756,0.094691356694045,3.62327623818097,0.0800487179523499,0.0767945263424189,0.0701185908216443,0.00667593552077461,0.997575307078023,0.00099844139774772
0.26,3.89451197482483,3.49233164555204,0.0946242481671811,3.6153712059978,0.079986603856799,0.0866750826491659,0.0799939430321306,0.00668113961703531,0.997533371897282,0.0010099890170363
0.265,3.90442620664272,3.48880188736835,0.0945656074363858,3.60766165145466,0.079930923581564,0.0813846310050482,0.074697577172318,0.00668705383273016,0.997550251351026,0.00100500784785266
0.27,3.87256460998886,3.46808497425788,0.0945031943277872,3.59987863290485,0.0798722574913237,0.0985921542424078,0.0918993722016813,0.00669278204072654,0.997483385416491,0.00102333861031558
0.275,3.83660249855572,3.44609409971902,0.0944544428728185,3.59240520008512,0.0798240301279928,0.120018446664591,0.113318852132562,0.00669959453202862,0.997409003480345,0.00104326230597852
