t,x,filter_mean,filter_cov,smoother_mean,smoother_cov,ACI_metric,signal_part,dispersion_part,E_j,F_j
0.494,1.90731093018724,-0.0957428663968701,0.126158150758795,-0.100230625445273,0.0696573797254366,0.0731252962765859,7.98203729025313e-05,0.0730454759036834,0.992573441200704,0.014295996162
0.495,1.8958260640293,-0.122502505540754,0.126105603144927,-0.106538599124783,0.0696925310853914,0.0738497776378107,0.00101044799637088,0.0728393296414398,0.992570138240798,0.0142103113551851
0.496,1.90818343938932,-0.103249870472291,0.126064993289202,-0.112592027318963,0.0697286799913663,0.0729975525964123,0.000346154361614143,0.0726513982347982,0.992567583760498,0.0143032469851898
0.497,1.90642524275735,-0.111231941079867,0.126013059947704,-0.118939341137004,0.0697657359693248,0.0726764476594338,0.000235705789802271,0.0724407418696316,0.992564314600288,0.0142904640284529
0.498,1.88871803433523,-0.149790188755257,0.125963645213952,-0.125256924946678,0.0698038143761263,0.0746206550882536,0.0023891061269266,0.072231548961327,0.992561201481574,0.0141581050411369
0.499,1.86307580143365,-0.202731457599035,0.125932064337916,-0.131178089824798,0.0698429090325947,0.0923788904925144,0.0203279620117117,0.0720509284808027,0.992559210612821,0.013966122484699
0.5,1.83631715269064,-0.256569458675839,0.125925380192772,-0.136526207658642,0.0698828765651781,0.129129702745765,0.0572179416600438,0.0719117610857214,0.992558789114084,0.0137655814790968
0.501,1.83358428389801,-0.26472415901487,0.125943911687128,-0.141284182245879,0.0699235076985133,0.132308102549071,0.0604929117279682,0.0718151908211031,0.992559957590612,0.0137449591626954
0.502,1.84582880568611,-0.245131502348597,0.125964718173791,-0.145992514347022,0.0699645866826619,0.110734397722813,0.0390130628816882,0.0717213348411248,0.992561269103779,0.0138365932242674
0.503,1.87636378697623,-0.191555855288717,0.12597378422276,-0.150983776962007,0.070006099757035,0.0781389947086855,0.00653347658762831,0.0716055181210572,0.992561840436327,0.0140654197085138
0.504,1.85000140824265,-0.245164382733302,0.125953857987872,-0.156669994557882,0.0700481585174232,0.102524839033109,0.0310878001819358,0.0714370388511731,0.992560584598399,0.0138679520073367
0.505,1.83945610186999,-0.268061301649529,0.125959169668334,-0.16177203245246,0.0700910311101328,0.116156173141062,0.0448455192908716,0.07131065385019,0.992560919402429,0.0137888633620285
0.506,1.8198047284185,-0.307513743463086,0.1259742792229,-0.166650798395905,0.0701345035594313,0.149955421178174,0.0787556373229591,0.0711997838552152,0.99256187162833,0.0136414434713922
0.507,1.82218425425225,-0.305814930207277,0.126007426294822,-0.171105800230644,0.0701784968971348,0.143125006006092,0.0720058739101758,0.0711191320959159,0.992563959804557,0.013659039041565
0.508,1.83855040190783,-0.278437929643677,0.126037896033165,-0.175625509916123,0.0702228568697798,0.112966123892258,0.0419333945698885,0.0710327293223696,0.992565878347121,0.0137814951176332
0.509,1.83866324144292,-0.281174783714679,0.126052699515681,-0.180518884014673,0.0702676128339091,0.111105689173224,0.040187993527094,0.0709176956461297,0.992566810121146,0.0137822320712066
0.51,1.81507550362395,-0.327836073037746,0.126067180873646,-0.185427957312739,0.0703129112747901,0.151234141012925,0.0804335882019651,0.0708005528109599,0.992567721407983,0.0136053182217326
0.511,1.7972423479091,-0.362981441657364,0.126103365583803,-0.189827317927817,0.0703587631327752,0.189599935422853,0.11888005695067,0.0707198784721834,0.9925699975344,0.0134713855479083
0.512,1.80939321501795,-0.343140935992694,0.12615542344967,-0.19384933535438,0.0704049815051223,0.159001377614587,0.0883354096545898,0.0706659679599972,0.992573269839255,0.0135620866512335
0.513,1.81345258698896,-0.338097667469213,0.126195591162901,-0.198148754693564,0.0704514290105223,0.148191167487075,0.0776005643564988,0.0705906031305762,0.992575792895893,0.0135922218108678
0.514,1.79256951091963,-0.378748882282609,0.126231440452998,-0.202550596906128,0.0704982157184499,0.193478612572682,0.122971882671226,0.0705067299014555,0.992578043343153,0.0134354415614552
0.515,1.77749103352474,-0.408106199393326,0.126285976707547,-0.206509479989523,0.0705453853025622,0.231363976396036,0.160909541716151,0.0704544346798845,0.992581464418525,0.0133220395031677
0.516,1.79217599890094,-0.383546731331951,0.126353486496471,-0.210155874106846,0.0705927753337796,0.189393549284576,0.118969369990817,0.0704241792937585,0.992585695237005,0.0134316172477018
0.517,1.80522731931869,-0.361927169924337,0.126406676138954,-0.214131796404297,0.0706402723492563,0.156770219473262,0.0864015774369252,0.0703686420363367,0.992589025433271,0.013529047414108
0.518,1.77631647905441,-0.416921395123918,0.126447118307993,-0.218404884158595,0.0706880063842288,0.226121387246092,0.15583117137496,0.0702902158711318,0.992591555637004,0.0133120914325175
0.519,1.77487090125053,-0.421262108227388,0.126513476037481,-0.222063429531777,0.0707360952362557,0.22707763971644,0.156821687447437,0.0702559522690038,0.992595703704294,0.0133007868610641
0.52,1.76991170863425,-0.431878108519881,0.126580234622221,-0.225705170399517,0.0707843112636224,0.238128507356502,0.167906468731261,0.0702220386252406,0.992599872440713,0.0132631503117157
0.521,1.76408231122807,-0.443945346461731,0.126650581470662,-0.229254969180403,0.07083265259272,0.252159073322175,0.18196504730567,0.0701940260165046,0.99260426049065,0.0132189702879079
0.522,1.75137720914877,-0.468173705323341,0.126725252286946,-0.232694613919707,0.0708810887294847,0.288955252969211,0.218781977102415,0.0701732758667956,0.992608912928138,0.013123242798474
0.523,1.75831394839025,-0.457178963676741,0.126810382806482,-0.235878255427923,0.0709295821649892,0.263269894093558,0.193099344026762,0.0701705500667955,0.992614210383498,0.0131746217275643
