index,t,objective,peak
651,3.25,1.40857329931467,0.714366405340919
652,3.255,1.41037779464986,0.71755156508844
653,3.26,1.4078787305439,0.72074169966487
654,3.265,1.40965278583205,0.723937018934133
655,3.27,1.40722607796635,0.727136629860463
656,3.275,1.40893900134664,0.730341611269784
657,3.28,1.40638975156371,0.733551834805312
658,3.285,1.40802898159436,0.736766922345957
659,3.29,1.40563142646427,0.739985460978356
660,3.295,1.40736642314289,0.74320833671996
661,3.3,1.40496914428393,0.746436380840596
662,3.305,1.40680105553041,0.749668701522546
663,3.31,1.40449399206267,0.752905801217243
664,3.315,1.40633063122659,0.756148345106859
665,3.32,1.4040415818334,0.759396281150892
666,3.325,1.4059414320986,0.762649007715207
667,3.33,1.40360389091735,0.76590799596284
668,3.335,1.40553824059441,0.76917195983153
669,3.34,1.40323914330281,0.772441388993537
670,3.345,1.40520245249679,0.775716310433345
671,3.35,1.40292246483088,0.778996804691365
672,3.355,1.40484589212969,0.782283560090902
673,3.36,1.40262683412848,0.785575392920553
674,3.365,1.40457629498025,0.788873007852605
675,3.37,1.40234171906349,0.792176776818891
676,3.375,1.40426426771639,0.79548650520578
677,3.38,1.40198625921503,0.798802222020958
678,3.385,1.40384906301198,0.802123993820031
679,3.39,1.40161939503913,0.805450605360641
680,3.395,1.40350546939311,0.808782783227644
681,3.4,1.40132790084443,0.812120248426795
682,3.405,1.40324395930039,0.815463216121329
683,3.41,1.40101129063214,0.818812701906625
684,3.415,1.40286052162594,0.822168166208396
685,3.42,1.40058485352619,0.825529274876871
686,3.425,1.40241661166604,0.828895684354606
687,3.43,1.40015808788502,0.832267001698195
688,3.435,1.40192492261241,0.835643917681205
689,3.44,1.39957428654806,0.839026437208164
690,3.445,1.401357954439,0.84241328168418
691,3.45,1.39908713849145,0.845804267767643
692,3.455,1.40088767262555,0.849200080269558
693,3.46,1.39855156366503,0.852601298157552
694,3.465,1.40024929913357,0.856007848454075
695,3.47,1.39787005174075,0.859418648488384
696,3.475,1.39946033802368,0.862834359919896
697,3.48,1.39704516714802,0.866253852773769
698,3.485,1.39857969172811,0.869677138381595
699,3.49,1.39606769873458,0.873104706130404
700,3.495,1.39767568352794,0.876534669083912
701,3.5,1.39523862857189,0.879967663936221
702,3.505,1.39684577715273,0.883404295172304
703,3.51,1.39439531337376,0.88684446323231
704,3.515,1.39595170455218,0.890288362145985
705,3.52,1.39345018866272,0.89373566671975
706,3.525,1.39493074368802,0.897186613019034
707,3.53,1.39247493280081,0.90063988911627
708,3.535,1.3940157134793,0.904095988513613
709,3.54,1.39170288703124,0.907554160793762
710,3.545,1.39332295879717,0.911015625582486
711,3.55,1.39108007697682,0.914480355891204
712,3.555,1.39272829459253,0.91794914931587
713,3.56,1.3905575959292,0.921421244278942
714,3.565,1.3921960038674,0.924898138685377
715,3.57,1.39004216672509,0.928378865182205
716,3.575,1.39160787399229,0.931864733036437
717,3.58,1.38940299686147,0.935354772074886
718,3.585,1.39092666434309,0.938849101982689
719,3.59,1.38878576303741,0.942346202412029
720,3.595,1.39029629687906,0.945847584373076
721,3.6,1.38817137834039,0.949352535203599
722,3.605,1.38969373835954,0.952861160849168
723,3.61,1.38755959524218,0.95637387154795
724,3.615,1.38910766460134,0.9598901311074
725,3.62,1.38703052860929,0.963409706587796
726,3.625,1.3885632390939,0.966933621293198
727,3.63,1.38642791363159,0.97046201516313
728,3.635,1.38787987952495,0.973994750319953
