"index","n_re","peak_aci","peak_matlab","obj_aci","obj_msimps","obj_matlab","d_obj_native","d_obj_msimps","quad_diff","settled_frac","monotone"
399,903,0.0305356120793711,0.0305356120793716,0.110323862133999,0.110323862133999,0.110323862133998,1.26287869051112e-15,1.26287869051112e-15,0,0.998892580287929,FALSE
400,902,0.0309174353497995,0.0309174353497992,0.110856519018324,0.11085651444235,0.110856514442351,4.57597279512889e-09,7.49400541621981e-16,4.57597354452943e-09,0.998891352549889,FALSE
401,901,0.0313038275245661,0.0313038275245665,0.109632430476777,0.109632430476777,0.109632430476777,2.35922392732846e-16,2.08166817117217e-16,2.77555756156289e-17,0.99889012208657,FALSE
402,900,0.0316948379252072,0.0316948379252081,0.109816217629728,0.109816213052876,0.109816213052875,4.57685317423184e-09,1.26287869051112e-15,4.57685191135315e-09,0.998888888888889,FALSE
403,899,0.0320905163047102,0.0320905163047107,0.107712441094254,0.107712441094254,0.107712441094254,1.11022302462516e-16,1.11022302462516e-16,0,0.99888765294772,FALSE
404,898,0.0324909128495911,0.0324909128495912,0.10758302710017,0.107583022522419,0.107583022522418,4.57775239937064e-09,6.38378239159465e-16,4.5777517609924e-09,0.998886414253898,FALSE
405,897,0.0328960781819551,0.0328960781819558,0.105947719564119,0.105947719564119,0.105947719564117,1.80411241501588e-15,1.80411241501588e-15,0,0.998885172798216,FALSE
406,896,0.0333060633615388,0.0333060633615388,0.106625465071934,0.106625460493261,0.106625460493261,4.57867346814744e-09,4.16333634234434e-17,4.57867350978081e-09,0.998883928571429,FALSE
407,895,0.0337209198877296,0.0337209198877294,0.105656114676965,0.105656114676965,0.105656114676966,7.91033905045424e-16,7.7715611723761e-16,1.38777878078145e-17,0.998882681564246,FALSE
408,894,0.0341406997015676,0.0341406997015676,0.106550881301733,0.106550876722116,0.106550876722116,4.57961729649625e-09,4.02455846426619e-16,4.5796176989521e-09,0.998881431767338,FALSE
409,893,0.0345654551877254,0.0345654551877254,0.105607710803581,0.105607710803581,0.105607710803581,2.77555756156289e-17,2.77555756156289e-17,0,0.998880179171333,FALSE
410,892,0.034995239176467,0.0349952391764671,0.106490688854152,0.106490684273568,0.106490684273568,4.58058442565079e-09,2.77555756156289e-16,4.58058470320655e-09,0.998878923766816,FALSE
411,891,0.0354301049455834,0.0354301049455834,0.105460187072638,0.105460187072638,0.105460187072639,5.13478148889135e-16,5.13478148889135e-16,0,0.998877665544332,FALSE
412,890,0.0358701062223068,0.0358701062223067,0.106429341668498,0.106429337086922,0.106429337086923,4.58157467519982e-09,5.55111512312578e-16,4.58157523031133e-09,0.998876404494382,FALSE
413,889,0.0363152971852001,0.0363152971852004,0.10535890403387,0.10535890403387,0.105358904033869,6.93889390390723e-16,6.93889390390723e-16,0,0.998875140607424,FALSE
414,888,0.0367657324660242,0.0367657324660242,0.106112492934656,0.106112488352066,0.106112488352066,4.58258958557778e-09,1.38777878078145e-17,4.58258959945557e-09,0.998873873873874,FALSE
415,887,0.0372214671515775,0.0372214671515776,0.105247562801706,0.105247562801706,0.105247562801706,2.4980018054066e-16,2.4980018054066e-16,0,1,FALSE
416,886,0.0376825567855138,0.0376825567855138,0.106028232995609,0.10602822841198,0.106028228411981,4.58362785227262e-09,5.96744875736022e-16,4.5836284490175e-09,1,FALSE
417,885,0.0381490573701311,0.0381490573701311,0.10521429343615,0.10521429343615,0.105214293436151,5.55111512312578e-16,5.55111512312578e-16,0,1,FALSE
418,884,0.0386210253681355,0.0386210253681355,0.106001788340773,0.106001783756081,0.106001783756081,4.58469208430845e-09,1.80411241501588e-16,4.58469226471969e-09,1,FALSE
419,883,0.039098517704377,0.0390985177043769,0.10519020987745,0.10519020987745,0.10519020987745,4.85722573273506e-16,4.85722573273506e-16,0,1,FALSE
420,882,0.0395815917675577,0.0395815917675579,0.105885192982389,0.105885188396608,0.105885188396607,4.58578237882978e-09,7.49400541621981e-16,4.58578162942924e-09,1,FALSE
421,881,0.0400703054119106,0.0400703054119108,0.104856301912638,0.104856301912638,0.104856301912639,7.07767178198537e-16,7.07767178198537e-16,0,1,FALSE
422,880,0.0405647169588507,0.0405647169588506,0.105594635574932,0.105594630988035,0.105594630988036,4.5868961406903e-09,9.71445146547012e-16,4.58689711213545e-09,1,FALSE
423,879,0.0410648851985932,0.0410648851985936,0.104320878227682,0.104320878227682,0.104320878227681,9.15933995315754e-16,9.15933995315754e-16,0,1,FALSE
424,878,0.0415708693917447,0.0415708693917451,0.104922439421872,0.104922434833833,0.104922434833833,4.5880389487607e-09,2.4980018054066e-16,4.58803919856088e-09,1,FALSE
425,877,0.0420827292708588,0.0420827292708585,0.103655950201333,0.103655950201333,0.103655950201334,1.16573417585641e-15,1.16573417585641e-15,0,1,FALSE
426,876,0.0426005250419627,0.0426005250419631,0.10437595864268,0.104375954053472,0.104375954053471,4.58920938750662e-09,7.91033905045424e-16,4.58920859647272e-09,1,FALSE
427,875,0.0431243173860502,0.0431243173860501,0.103215551196041,0.103215551196041,0.103215551196041,1.80411241501588e-16,1.80411241501588e-16,0,1,FALSE
428,874,0.0436541674605397,0.0436541674605402,0.103561750804558,0.103561746214152,0.103561746214151,4.59040723488346e-09,1.40165656858926e-15,4.5904058332269e-09,1,FALSE
429,873,0.0441901369007004,0.0441901369007005,0.102228278641012,0.102228278641012,0.102228278641012,2.77555756156289e-17,2.77555756156289e-17,0,1,FALSE
430,872,0.04473228782104,0.0447322878210398,0.102676651645541,0.10267664705391,0.102676647053911,4.59163040922306e-09,1.01307850997046e-15,4.59163142230157e-09,1,FALSE
431,871,0.0452806828166599,0.0452806828166602,0.101387017721559,0.101387017721559,0.101387017721559,1.94289029309402e-16,1.94289029309402e-16,0,1,FALSE
432,870,0.0458353849645735,0.045835384964573,0.10169067984674,0.101690675253854,0.101690675253856,4.59288422571813e-09,1.90125692967058e-15,4.59288612697506e-09,1,FALSE
433,869,0.0463964578249847,0.0463964578249844,0.100324530922204,0.100324530922204,0.100324530922205,7.63278329429795e-16,7.63278329429795e-16,0,1,FALSE
434,868,0.0469639654425312,0.0469639654425306,0.100695094067061,0.100695089472891,0.100695089472892,4.59416933662471e-09,1.11022302462516e-15,4.59417044684773e-09,1,FALSE
435,867,0.0475379723474873,0.0475379723474871,0.0997249802491628,0.0997249802491628,0.0997249802491637,9.15933995315754e-16,9.15933995315754e-16,0,1,FALSE
436,866,0.0481185435569284,0.0481185435569283,0.100147549659221,0.100147545063736,0.100147545063736,4.59548490927553e-09,1.52655665885959e-16,4.59548506193119e-09,1,FALSE
437,865,0.0487057445758554,0.0487057445758554,0.0993427738055011,0.0993427738055011,0.0993427738055014,3.19189119579733e-16,3.33066907387547e-16,1.38777878078145e-17,1,FALSE
438,864,0.0492996413982757,0.0492996413982755,0.09997261788509,0.0999726132882594,0.0999726132882598,4.5968302359034e-09,4.16333634234434e-16,4.59683065223704e-09,1,FALSE
439,863,0.049900300508246,0.049900300508246,0.0992761529551436,0.0992761529551436,0.0992761529551438,2.22044604925031e-16,2.08166817117217e-16,1.38777878078145e-17,1,FALSE
440,862,0.0505077888808697,0.0505077888808696,0.0999560463613175,0.0999560417631097,0.0999560417631097,4.59820780063236e-09,2.77555756156289e-17,4.59820777287678e-09,1,FALSE
441,861,0.0511221739832526,0.0511221739832527,0.0992544338165122,0.0992544338165122,0.0992544338165126,4.16333634234434e-16,4.16333634234434e-16,0,1,FALSE
442,860,0.0517435237754137,0.0517435237754135,0.0999264842868326,0.0999264796872154,0.0999264796872155,4.59961707610645e-09,1.2490009027033e-16,4.59961720100655e-09,1,FALSE
443,859,0.0523719067111513,0.0523719067111514,0.0992431574964935,0.0992431574964935,0.0992431574964935,2.77555756156289e-17,2.77555756156289e-17,0,1,FALSE
444,858,0.0530073917388639,0.0530073917388639,0.09991690088844,0.0999168962873804,0.0999168962873804,4.60105956112677e-09,2.77555756156289e-17,4.60105958888235e-09,1,FALSE
445,857,0.0536500483023238,0.0536500483023238,0.0992174508413616,0.0992174508413616,0.099217450841362,3.60822483003176e-16,3.60822483003176e-16,0,1,FALSE
446,856,0.0542999463414045,0.0542999463414047,0.099861231024422,0.0998612264218863,0.0998612264218863,4.60253565814916e-09,2.77555756156289e-17,4.60253563039359e-09,1,FALSE
447,855,0.0549571562927594,0.0549571562927598,0.0990413422407605,0.0990413422407605,0.0990413422407599,5.55111512312578e-16,5.55111512312578e-16,0,1,FALSE
448,854,0.0556217490904511,0.0556217490904511,0.0995498214970243,0.0995498168929784,0.0995498168929789,4.6040453949292e-09,5.27355936696949e-16,4.60404592228514e-09,1,FALSE
449,853,0.056293796166533,0.0562937961665322,0.0985394560347212,0.0985394560347212,0.0985394560347219,7.21644966006352e-16,7.21644966006352e-16,0,1,FALSE
450,852,0.0569733694515776,0.0569733694515775,0.0989802740126755,0.0989802694070842,0.0989802694070844,4.60559106130187e-09,2.35922392732846e-16,4.60559129722427e-09,1,FALSE
451,851,0.0576605413751573,0.0576605413751577,0.0982041201118031,0.098204120111803,0.0982041201118026,4.57966997657877e-16,4.44089209850063e-16,1.38777878078145e-17,1,FALSE
452,850,0.0583553848662693,0.0583553848662702,0.0986523386234485,0.098652334016276,0.0986523340162746,4.60717389239029e-09,1.41553435639707e-15,4.60717247685594e-09,1,FALSE
453,849,0.05905797335371,0.0590579733537101,0.0978545597903686,0.0978545597903686,0.0978545597903688,2.35922392732846e-16,2.35922392732846e-16,0,1,FALSE
454,848,0.0597683807663949,0.0597683807663949,0.0984534782449226,0.0984534736361324,0.0984534736361326,4.60878994690272e-09,2.08166817117217e-16,4.60879015506954e-09,1,FALSE
455,847,0.0604866815336247,0.0604866815336247,0.0976683166343514,0.0976683166343514,0.0976683166343519,5.13478148889135e-16,5.13478148889135e-16,0,1,FALSE
456,846,0.0612129505852953,0.061212950585296,0.098049474902002,0.098049470291557,0.0980494702915565,4.61044552535483e-09,4.71844785465692e-16,4.61044505351005e-09,1,FALSE
457,845,0.061947263352052,0.0619472633520524,0.0971940344139917,0.0971940344139917,0.0971940344139914,3.46944695195361e-16,3.46944695195361e-16,0,1,FALSE
458,844,0.0626896957653864,0.0626896957653862,0.0977249702537032,0.0977249656415651,0.0977249656415656,4.61213756075551e-09,5.13478148889135e-16,4.61213807423366e-09,1,FALSE
459,843,0.0634403242576766,0.0634403242576762,0.0968233206389975,0.0968233206389975,0.0968233206389986,1.13797860024079e-15,1.13797860024079e-15,0,1,FALSE
460,842,0.0641992257621675,0.0641992257621681,0.0970106312646704,0.0970106266508006,0.0970106266507997,4.61387068828589e-09,8.88178419700125e-16,4.61386980010747e-09,1,FALSE
461,841,0.0649664777128929,0.0649664777128914,0.0960246952527056,0.0960246952527056,0.0960246952527076,2.02615701994091e-15,2.02615701994091e-15,0,1,FALSE
462,840,0.0657421580445349,0.0657421580445369,0.0959368392107271,0.0959368345950859,0.0959368345950846,4.61564252096647e-09,1.26287869051112e-15,4.61564125808778e-09,1,FALSE
463,839,0.0665263451922269,0.0665263451922273,0.0948026954838235,0.0948026954838235,0.0948026954838232,3.19189119579733e-16,3.19189119579733e-16,0,1,FALSE
464,838,0.0673191180912899,0.0673191180912893,0.0947483738921352,0.0947483692746822,0.0947483692746824,4.61745279511927e-09,2.22044604925031e-16,4.61745301716388e-09,1,FALSE
465,837,0.0681205561769077,0.0681205561769076,0.0935585852949764,0.0935585852949764,0.0935585852949769,4.85722573273506e-16,4.9960036108132e-16,1.38777878078145e-17,1,FALSE
466,836,0.0689307393837402,0.06893073938374,0.0936123453085503,0.0936123406892443,0.0936123406892449,4.61930541040267e-09,6.10622663543836e-16,4.61930602102534e-09,1,FALSE
467,835,0.0697497481454696,0.0697497481454694,0.0922108171751103,0.0922108171751103,0.0922108171751106,2.63677968348475e-16,2.63677968348475e-16,0,1,FALSE
468,834,0.0705776633942852,0.0705776633942839,0.0917294419467209,0.0917294373255198,0.091729437325521,4.62119990884968e-09,1.19348975147204e-15,4.62120110233943e-09,1,FALSE
469,833,0.0714145665602957,0.0714145665602949,0.0899634977712049,0.0899634977712049,0.0899634977712061,1.20736753927986e-15,1.20736753927986e-15,0,1,FALSE
470,832,0.0722605395708819,0.0722605395708791,0.089275449130986,0.0892754445078469,0.0892754445078498,4.62313620719357e-09,2.85882428840978e-15,4.62313906601786e-09,1,FALSE
471,831,0.0731156648499783,0.0731156648499776,0.0875385890468234,0.0875385890468234,0.0875385890468249,1.5404344466674e-15,1.5404344466674e-15,0,1,FALSE
472,830,0.0739800253172842,0.0739800253172838,0.0868522213599856,0.0868522167348647,0.0868522167348656,4.62511998144954e-09,8.74300631892311e-16,4.62512085575018e-09,1,FALSE
473,829,0.0748537043874093,0.0748537043874092,0.0847004012906841,0.0847004012906841,0.0847004012906845,3.7470027081099e-16,3.7470027081099e-16,0,1,FALSE
474,828,0.0757367859689472,0.0757367859689476,0.0842676702248284,0.0842676655976812,0.0842676655976814,4.62714697113675e-09,2.35922392732846e-16,4.62714720705915e-09,1,FALSE
475,827,0.0766293544634779,0.0766293544634795,0.0821167075010402,0.0821167075010402,0.0821167075010385,1.73472347597681e-15,1.73472347597681e-15,0,1,FALSE
476,826,0.0775314947644982,0.0775314947644984,0.0808890444813619,0.0808890398521428,0.0808890398521422,4.62921966037921e-09,5.96744875736022e-16,4.62921906363434e-09,1,FALSE
477,825,0.0784432922562802,0.0784432922562784,0.0791292636464544,0.0791292636464544,0.0791292636464566,2.24820162486594e-15,2.24820162486594e-15,0,1,FALSE
478,824,0.0793648328126578,0.0793648328126584,0.0786158589649969,0.0786158543336595,0.0786158543336588,4.63133810468808e-09,6.93889390390723e-16,4.63133741079869e-09,1,FALSE
479,823,0.0802962027957343,0.0802962027957318,0.0773362281627205,0.0773362281627205,0.0773362281627234,2.94209101525666e-15,2.94209101525666e-15,0,1,FALSE
480,822,0.0812374890545203,0.0812374890545202,0.0763420001610724,0.0763419955275693,0.076341995527569,4.63350338653079e-09,3.19189119579733e-16,4.63350306734167e-09,1,FALSE
481,821,0.0821887789234922,0.0821887789234921,0.0747929787981619,0.0747929787981619,0.0747929787981629,9.85322934354826e-16,9.85322934354826e-16,0,1,FALSE
482,820,0.0831501602210756,0.0831501602210771,0.0739361278883601,0.0739361232526431,0.0739361232526413,4.63571876718749e-09,1.79023462720806e-15,4.63571697695286e-09,1,FALSE
483,819,0.08412172124805,0.0841217212480494,0.0730117279458508,0.0730117279458508,0.0730117279458514,5.55111512312578e-16,5.55111512312578e-16,0,1,FALSE
484,818,0.0851035507858774,0.085103550785878,0.0721321833344063,0.0721321786964262,0.0721321786964252,4.63798112415592e-09,9.99200722162641e-16,4.6379801249552e-09,1,FALSE
485,817,0.0860957380949494,0.0860957380949484,0.0702676493398088,0.0702676493398088,0.0702676493398101,1.31838984174237e-15,1.31838984174237e-15,0,1,FALSE
486,816,0.0870983729127552,0.0870983729127545,0.06903238884372,0.0690323842034265,0.0690323842034267,4.64029330238258e-09,1.52655665885959e-16,4.64029345503825e-09,1,FALSE
487,815,0.0881115454519677,0.0881115454519689,0.0671248985371364,0.0671248985371364,0.0671248985371355,9.43689570931383e-16,9.29811783123569e-16,1.38777878078145e-17,1,FALSE
488,814,0.0856233296590562,0.0856233296590554,0.067931661205786,0.0679316563726999,0.0679316563727005,4.83308548737682e-09,6.2450045135165e-16,4.83308611187727e-09,1,FALSE
489,813,0.0840356619370371,0.0840356619370354,0.0679158916005154,0.0679158916005153,0.0679158916005187,3.34454686168328e-15,3.3584246494911e-15,1.38777878078145e-17,1,FALSE
490,812,0.0721892137830924,0.072189213783092,0.0781156358357322,0.078115629966415,0.0781156299664163,5.86931590829121e-09,1.27675647831893e-15,5.86931718504768e-09,1,FALSE
491,811,0.0730287037427781,0.0730287037427777,0.0771451214113745,0.0771451214113745,0.0771451214113756,1.13797860024079e-15,1.13797860024079e-15,0,1,FALSE
492,810,0.0738770163140887,0.0738770163140896,0.0756384715229291,0.0756384656510679,0.0756384656510662,5.87186285705421e-09,1.73472347597681e-15,5.87186112233073e-09,1,FALSE
493,809,0.0747342280377261,0.0747342280377271,0.0746760909793128,0.0746760909793128,0.0746760909793107,2.1094237467878e-15,2.1094237467878e-15,0,1,FALSE
494,808,0.0756004158765326,0.0756004158765342,0.0735462119927188,0.0735462061182581,0.0735462061182558,5.87446304101125e-09,2.27595720048157e-15,5.87446076505405e-09,1,FALSE
495,807,0.0764756572144021,0.0764756572144017,0.0728194288621947,0.0728194288621947,0.0728194288621953,6.10622663543836e-16,6.10622663543836e-16,0,1,FALSE
496,806,0.0773600298551263,0.0773600298551263,0.0716115771066533,0.0716115712295359,0.0716115712295369,5.8771163630178e-09,9.85322934354826e-16,5.87711734834073e-09,1,FALSE
497,805,0.0782536120211886,0.0782536120211887,0.0703267522959918,0.0703267522959918,0.0703267522959925,6.52256026967279e-16,6.66133814775094e-16,1.38777878078145e-17,1,FALSE
498,804,0.0791564823524947,0.0791564823524948,0.0689619649946326,0.0689619591148006,0.0689619591148011,5.87983146893567e-09,4.85722573273506e-16,5.87983195465824e-09,1,FALSE
499,803,0.0800687199050451,0.0800687199050445,0.0672736949250249,0.0672736949250249,0.0672736949250252,3.46944695195361e-16,3.46944695195361e-16,0,1,FALSE
500,802,0.0809904041495451,0.0809904041495432,0.0659110088000764,0.0659110029174708,0.0659110029174744,5.88260200273805e-09,3.56659146660832e-15,5.88260556932951e-09,1,FALSE
501,801,0.0819216149699598,0.0819216149699602,0.0635515968795912,0.0635515968795912,0.0635515968795895,1.70696790036118e-15,1.70696790036118e-15,0,1,FALSE
502,800,0.0693879417288925,0.0693879417288942,0.0741057170830992,0.0741057100547624,0.0741057100547584,7.02834081212078e-09,3.96904731303493e-15,7.02833684307347e-09,1,FALSE
503,799,0.0546200052611875,0.0546200052611874,0.0924346009152888,0.0924346009152888,0.0924346009152899,1.09634523681734e-15,1.09634523681734e-15,0,1,FALSE
504,798,0.0477905687187701,0.0477905687187706,0.105375006061291,0.105374995616279,0.105374995616278,1.04450129378986e-08,1.45716771982052e-15,1.04450114807308e-08,1,FALSE
505,797,0.0373209976193422,0.0373209976193416,0.133331183501331,0.133331183501331,0.133331183501335,3.80251385934116e-15,3.80251385934116e-15,0,1,FALSE
506,796,0.0377489772453615,0.037748977245361,0.132346610942922,0.13234659740844,0.132346597408445,1.35344772056456e-08,4.85722573273506e-15,1.35344820628713e-08,1,FALSE
507,795,0.0349784163397608,0.0349784163397612,0.141284334619484,0.141284334619484,0.141284334619482,1.85962356624714e-15,1.83186799063151e-15,2.77555756156289e-17,1,FALSE
508,794,0.0340364915081324,0.0340364915081321,0.14607803619113,0.146078020828031,0.146078020828033,1.53630967947294e-08,1.55431223447522e-15,1.53630983490416e-08,1,FALSE
509,793,0.0344259538360536,0.0344259538360537,0.143206506799138,0.143206506799138,0.143206506799136,1.52655665885959e-15,1.52655665885959e-15,0,1,FALSE
510,792,0.0348194146508189,0.0348194146508188,0.14248790932091,0.142487893951406,0.142487893951406,1.53695038362933e-08,4.44089209850063e-16,1.53695042803825e-08,1,FALSE
511,791,0.0297730325577734,0.0297730325577731,0.165028362179659,0.165028362179659,0.165028362179662,2.74780198594726e-15,2.74780198594726e-15,0,1,FALSE
512,790,0.030114171790494,0.0301141717904937,0.165268929805488,0.165268911618993,0.165268911618997,1.81864906745322e-08,3.71924713249427e-15,1.81864943937793e-08,1,FALSE
513,789,0.030458831969814,0.0304588319698137,0.163141231826958,0.163141231826958,0.163141231826961,2.63677968348475e-15,2.63677968348475e-15,0,1,FALSE
514,788,0.0308070432968222,0.0308070432968221,0.16390519422992,0.163905176037551,0.163905176037553,1.81923665021344e-08,2.38697950294409e-15,1.81923688891139e-08,1,FALSE
515,787,0.0311588361487054,0.0311588361487049,0.162038281844087,0.162038281844087,0.162038281844092,4.52415882534751e-15,4.52415882534751e-15,0,1,FALSE
516,786,0.0315142410787767,0.0315142410787766,0.163014667249858,0.163014649051489,0.16301464905149,1.81983677016717e-08,9.71445146547012e-16,1.81983686731169e-08,1,FALSE
517,785,0.0318732888164937,0.0318732888164935,0.160731558832982,0.160731558832982,0.160731558832984,1.63757896132211e-15,1.66533453693773e-15,2.77555756156289e-17,1,FALSE
518,784,0.032236010267462,0.0322360102674619,0.161466164518699,0.161466146314203,0.161466146314205,1.82044939678327e-08,1.52655665885959e-15,1.82044954943894e-08,1,FALSE
519,783,0.0326024365134262,0.0326024365134261,0.159072536332855,0.159072536332855,0.159072536332856,7.7715611723761e-16,7.7715611723761e-16,0,1,FALSE
520,782,0.0329725988122502,0.03297259881225,0.159476373822832,0.15947635561208,0.159476355612081,1.82107511847995e-08,8.60422844084496e-16,1.82107520452224e-08,1,FALSE
521,781,0.0333465285978802,0.0333465285978801,0.157047475652102,0.157047475652102,0.157047475652102,3.05311331771918e-16,3.05311331771918e-16,0,1,FALSE
522,780,0.0337242574802977,0.0337242574802977,0.156640438691048,0.156640420473907,0.156640420473907,1.82171408236176e-08,2.4980018054066e-16,1.82171405738174e-08,1,FALSE
523,779,0.0341058172454599,0.0341058172454597,0.154789180031215,0.154789180031215,0.154789180031216,1.11022302462516e-15,1.08246744900953e-15,2.77555756156289e-17,1,FALSE
524,778,0.0344912398552231,0.0344912398552229,0.154422993285838,0.154422975062175,0.154422975062176,1.82236621071308e-08,1.47104550762833e-15,1.82236635781763e-08,1,FALSE
525,777,0.0348805574472559,0.0348805574472554,0.152441716614192,0.152441716614192,0.152441716614197,5.05151476204446e-15,5.05151476204446e-15,0,1,FALSE
526,776,0.0352738023349378,0.0352738023349378,0.152023026472913,0.15202300824259,0.152023008242589,1.82303241669235e-08,6.10622663543836e-16,1.82303235563008e-08,1,FALSE
527,775,0.0356710070072453,0.0356710070072452,0.150337231209914,0.150337231209914,0.150337231209915,9.43689570931383e-16,9.43689570931383e-16,0,1,FALSE
528,774,0.0360722041286208,0.0360722041286206,0.150155097812981,0.150155079575858,0.15015507957586,1.82371211465693e-08,1.49880108324396e-15,1.82371226453704e-08,1,FALSE
529,773,0.0364774265388318,0.0364774265388315,0.148299854042088,0.148299854042088,0.148299854042091,2.63677968348475e-15,2.63677968348475e-15,0,1,FALSE
530,772,0.036886707252814,0.0368867072528139,0.14771162294309,0.147711604699026,0.147711604699027,1.82440626217417e-08,8.32667268468867e-16,1.8244063454409e-08,1,FALSE
531,771,0.0373000794605011,0.037300079460501,0.145021964496903,0.145021964496903,0.145021964496903,3.60822483003176e-16,3.33066907387547e-16,2.77555756156289e-17,1,FALSE
532,770,0.0377175765266402,0.0377175765266395,0.14426777296586,0.144267754714711,0.144267754714717,1.82511430968368e-08,5.8564264548977e-15,1.82511489532633e-08,1,FALSE
533,769,0.0381392319905922,0.0381392319905919,0.141492412007122,0.141492412007122,0.141492412007125,2.692290834716e-15,2.692290834716e-15,0,1,FALSE
534,768,0.0381874559009902,0.0381874559009897,0.141790131605053,0.14179011316612,0.141790113166125,1.84389281621122e-08,4.6074255521944e-15,1.84389327695378e-08,1,FALSE
535,767,0.0342140264885694,0.0342140264885693,0.157063951470992,0.157063951470992,0.157063951470994,1.63757896132211e-15,1.63757896132211e-15,0,1,FALSE
536,766,0.0345966723438503,0.03459667234385,0.157122346427281,0.15712232560997,0.157122325609972,2.08173088489527e-08,1.80411241501588e-15,2.08173106530651e-08,1,FALSE
537,765,0.0349831364585659,0.0349831364585658,0.155111290386997,0.155111290386997,0.155111290386998,8.32667268468867e-16,8.60422844084496e-16,2.77555756156289e-17,1,FALSE
538,764,0.035373450187226,0.0353734501872261,0.15461088979904,0.154610868975055,0.154610868975054,2.08239861465565e-08,9.99200722162641e-16,2.08239851473557e-08,1,FALSE
539,763,0.0357676450582928,0.0357676450582928,0.152096801297042,0.152096801297042,0.152096801297042,5.55111512312578e-17,2.77555756156289e-17,2.77555756156289e-17,1,FALSE
540,762,0.0361657527742618,0.0361657527742618,0.152007036437744,0.152007015606947,0.152007015606947,2.08307972260346e-08,2.77555756156289e-17,2.08307971982791e-08,1,FALSE
541,761,0.0365678052117333,0.0365678052117332,0.149730368085143,0.149730368085143,0.149730368085145,1.55431223447522e-15,1.55431223447522e-15,0,1,FALSE
542,760,0.0369738344214756,0.0369738344214754,0.14992387131511,0.149923850477361,0.149923850477363,2.08377468335907e-08,2.19269047363468e-15,2.08377490262812e-08,1,FALSE
543,759,0.0373838726284772,0.0373838726284769,0.147419751804905,0.147419751804905,0.147419751804908,3.10862446895044e-15,3.10862446895044e-15,0,1,FALSE
544,758,0.0377979522319932,0.037797952231993,0.146814748402887,0.146814727558044,0.146814727558045,2.08448419913854e-08,1.27675647831893e-15,2.08448432681418e-08,1,FALSE
545,757,0.0382161058055786,0.0382161058055783,0.144232052747102,0.144232052747102,0.144232052747105,2.96984659087229e-15,2.96984659087229e-15,0,1,FALSE
546,756,0.0386383660971159,0.0386383660971157,0.143926957873719,0.143926937021637,0.143926937021638,2.08520808953061e-08,1.4432899320127e-15,2.0852082338596e-08,1,FALSE
547,755,0.0390647660288307,0.0390647660288306,0.142336216320831,0.142336216320831,0.142336216320831,8.32667268468867e-17,8.32667268468867e-17,0,1,FALSE
548,754,0.0394953386973006,0.0394953386973006,0.142511982996107,0.142511962136638,0.142511962136639,2.08594677086893e-08,1.16573417585641e-15,2.08594688744235e-08,1,FALSE
549,753,0.0399301173734517,0.0399301173734516,0.140555804706456,0.140555804706456,0.140555804706457,6.93889390390723e-16,7.21644966006352e-16,2.77555756156289e-17,1,FALSE
550,752,0.0403691355025493,0.0403691355025491,0.140409451605134,0.140409430738129,0.140409430738131,2.08670032364466e-08,1.9151347174784e-15,2.08670051515814e-08,1,FALSE
551,751,0.0408124267041755,0.0408124267041757,0.138499187448228,0.138499187448228,0.138499187448226,1.72084568816899e-15,1.72084568816899e-15,0,1,FALSE
552,750,0.0412600247722017,0.0412600247722015,0.137787213388786,0.137787192514092,0.137787192514094,2.08746924190706e-08,1.63757896132211e-15,2.08746940566495e-08,1,FALSE
553,749,0.0417119636747455,0.041711963674745,0.135644863299571,0.135644863299571,0.135644863299576,4.8017145815038e-15,4.8017145815038e-15,0,1,FALSE
554,748,0.0299329342375545,0.0299329342375547,0.189309398492695,0.18930936907424,0.189309369074241,2.94184535065689e-08,1.02695629777827e-15,2.94184545335252e-08,1,FALSE
555,747,0.0302639766368244,0.0302639766368244,0.187914212834356,0.187914212834356,0.187914212834356,3.60822483003176e-16,4.16333634234434e-16,5.55111512312578e-17,1,FALSE
556,746,0.0305983006495729,0.0305983006495733,0.18724974030135,0.18724971087944,0.187249710879441,2.9421908492866e-08,1.49880108324396e-15,2.9421909991667e-08,1,FALSE
557,745,0.0309359337822599,0.0309359337822605,0.186400788950242,0.186400788950242,0.186400788950242,4.44089209850063e-16,4.44089209850063e-16,0,1,FALSE
558,744,0.031276903719617,0.0312769037196171,0.186365327550812,0.186365298125377,0.186365298125376,2.94254360044821e-08,1.30451205393456e-15,2.94254346999701e-08,1,FALSE
559,743,0.0316212383254562,0.0316212383254562,0.185991483010639,0.185991483010639,0.185991483010639,3.33066907387547e-16,3.60822483003176e-16,2.77555756156289e-17,1,FALSE
560,742,0.0319689656434843,0.0319689656434844,0.186142897729545,0.186142868300515,0.186142868300516,2.94290289637456e-08,1.4432899320127e-15,2.94290304070355e-08,1,FALSE
561,741,0.0323201138981198,0.0323201138981198,0.185833727985471,0.185833727985471,0.18583372798547,1.4432899320127e-15,1.4432899320127e-15,0,1,FALSE
562,740,0.0326747114953177,0.032674711495318,0.185993583628852,0.185993554196154,0.185993554196154,2.9432697723486e-08,2.77555756156289e-16,2.94326980010418e-08,1,FALSE
563,739,0.0330327870233958,0.0330327870233955,0.185746369876537,0.185746369876537,0.185746369876537,4.71844785465692e-16,4.9960036108132e-16,2.77555756156289e-17,1,FALSE
